UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft
5007973,Stanislaus,2023,5.0,0,2023-07-01,2,381.32000000000005,720.078,"[298.915, 82.405]","[Timestamp('2023-08-29 00:00:00'), Timestamp('2023-09-18 00:00:00')]",7.253935231779023,9.075034719757143
5007982,Stanislaus,2023,6.0,0,2023-07-01,2,304.97799999999995,684.9949999999999,"[213.63899999999998, 91.339]","[Timestamp('2023-08-05 00:00:00'), Timestamp('2023-09-04 00:00:00')]",14.036363483620079,14.044560572531115
5007994,Stanislaus,2023,6.0,0,2023-07-01,2,460.663,909.822,"[302.06600000000003, 158.59699999999998]","[Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-13 00:00:00')]",6.211468629685355,9.387774846970947
5008095,Stanislaus,2023,7.0,8,2023-07-01,2,425.241,800.3770000000001,"[258.238, 167.00300000000001]","[Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-09 00:00:00')]",16.97456425752794,23.68202322649422
5008124,Stanislaus,2023,2.0,0,2023-07-01,0,0.0,320.98900000000003,[],[],12.703577293663995,0.0
5008145,Stanislaus,2023,5.0,0,2023-07-01,2,297.86999999999995,591.1049999999999,"[168.59299999999996, 129.277]","[Timestamp('2023-07-31 00:00:00'), Timestamp('2023-08-27 00:00:00')]",2.695272541210484,2.6339922304802057
5008285,Stanislaus,2023,4.0,0,2023-07-01,0,0.0,309.617,[],[],3.5766608780098537,0.0
5008385,Stanislaus,2023,7.0,0,2023-07-01,3,319.631,624.9449999999999,"[124.28699999999999, 116.782, 78.562]","[Timestamp('2023-07-12 00:00:00'), Timestamp('2023-08-05 00:00:00'), Timestamp('2023-08-27 00:00:00')]",8.952496174234712,9.388107954943619
5008405,Stanislaus,2023,8.0,0,2023-07-01,3,380.058,822.272,"[131.5, 142.803, 105.755]","[Timestamp('2023-07-15 00:00:00'), Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-04 00:00:00')]",18.319509978363723,22.842770089753806
5008626,Stanislaus,2023,4.0,4,2023-07-01,0,0.0,381.89200000000005,[],[],14.770360083236866,0.0
5008669,Stanislaus,2023,3.0,0,2023-07-01,1,126.972,248.582,[126.972],[Timestamp('2023-09-05 00:00:00')],23.072937265314028,9.611604299381407
5008705,Stanislaus,2023,6.0,0,2023-07-01,3,375.40200000000004,697.239,"[134.38500000000002, 157.046, 83.97100000000002]","[Timestamp('2023-07-09 00:00:00'), Timestamp('2023-08-09 00:00:00'), Timestamp('2023-08-29 00:00:00')]",5.000884389612871,6.159258535529696
5008706,Stanislaus,2023,5.0,0,2023-07-01,3,432.0,690.455,"[165.54299999999998, 142.942, 123.515]","[Timestamp('2023-07-07 00:00:00'), Timestamp('2023-08-05 00:00:00'), Timestamp('2023-09-04 00:00:00')]",13.259421729245206,18.792881191056196
5008715,Stanislaus,2023,7.0,7,2023-07-01,3,359.96500000000003,779.621,"[140.80500000000004, 139.72299999999998, 79.437]","[Timestamp('2023-07-09 00:00:00'), Timestamp('2023-08-04 00:00:00'), Timestamp('2023-08-24 00:00:00')]",4.7155187305221355,5.56896883147113
5008771,Stanislaus,2023,3.0,0,2023-07-01,1,150.985,237.52800000000002,[150.985],[Timestamp('2023-08-14 00:00:00')],41.167140996905545,20.39245663850979
5008839,Stanislaus,2023,2.0,0,2023-07-01,1,238.78800000000004,316.57700000000006,[238.78800000000004],[Timestamp('2023-09-27 00:00:00')],3.3509632949356094,2.625229078973374
5009008,Stanislaus,2023,8.0,8,2023-07-01,2,210.517,591.178,"[130.361, 80.15599999999999]","[Timestamp('2023-07-06 00:00:00'), Timestamp('2023-08-06 00:00:00')]",4.489466445199489,3.1007513374148976
5009014,Stanislaus,2023,4.0,0,2023-07-01,2,316.334,514.7959999999999,"[195.272, 121.062]","[Timestamp('2023-07-25 00:00:00'), Timestamp('2023-08-22 00:00:00')]",3.300613506313402,3.4255127063849855
5009132,Stanislaus,2023,4.0,0,2023-07-01,1,150.31200000000004,472.158,[150.31200000000004],[Timestamp('2023-07-28 00:00:00')],10.9012562656672,5.375950235580606
5009170,Stanislaus,2023,8.0,8,2023-07-01,3,538.066,964.1020000000001,"[211.334, 219.84600000000003, 106.886]","[Timestamp('2023-07-11 00:00:00'), Timestamp('2023-08-17 00:00:00'), Timestamp('2023-09-09 00:00:00')]",37.17453827207704,65.62452463879069
5009176,Stanislaus,2023,6.0,0,2023-07-01,2,260.13800000000003,700.6610000000001,"[130.102, 130.03600000000003]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-08-22 00:00:00')]",6.745554130086165,5.757135696497228
5009298,Stanislaus,2023,5.0,0,2023-07-01,2,327.671,668.373,"[150.27499999999998, 177.39600000000002]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-08-22 00:00:00')]",6.544734897451725,7.035826209261497
5009317,Stanislaus,2023,6.0,0,2023-07-01,2,368.241,677.444,"[223.04599999999996, 145.195]","[Timestamp('2023-08-17 00:00:00'), Timestamp('2023-09-18 00:00:00')]",19.056857465326345,23.023347276539496
5009377,Stanislaus,2023,7.0,7,2023-07-01,3,530.4200000000001,979.9420000000001,"[251.19300000000004, 194.184, 85.04299999999999]","[Timestamp('2023-07-18 00:00:00'), Timestamp('2023-08-20 00:00:00'), Timestamp('2023-09-09 00:00:00')]",53.41631284441318,92.9563013744542
5009399,Stanislaus,2023,6.0,0,2023-07-01,2,290.38199999999995,854.449,"[160.511, 129.87099999999998]","[Timestamp('2023-07-30 00:00:00'), Timestamp('2023-09-11 00:00:00')]",25.51102982428357,24.304277763894717
5009607,Stanislaus,2023,8.0,0,2023-07-01,3,328.95500000000004,722.191,"[113.547, 126.585, 88.82300000000001]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-02 00:00:00'), Timestamp('2023-08-24 00:00:00')]",7.685564104832396,8.294634974098232
5009618,Stanislaus,2023,3.0,0,2023-07-01,0,0.0,238.854,[],[],62.24812484640347,0.0
5009871,Stanislaus,2023,5.0,0,2023-07-01,2,280.08899999999994,532.49,"[167.35899999999998, 112.72999999999999]","[Timestamp('2023-07-08 00:00:00'), Timestamp('2023-08-04 00:00:00')]",17.605585125939943,16.178250434184356
5010062,Stanislaus,2023,3.0,0,2023-07-01,0,0.0,270.004,[],[],7.502303533217715,0.0
5010078,Stanislaus,2023,8.0,0,2023-07-01,3,368.78900000000004,822.4390000000001,"[146.804, 123.334, 98.65100000000001]","[Timestamp('2023-07-18 00:00:00'), Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-04 00:00:00')]",25.045312407277944,30.303266789263866
5010092,Stanislaus,2023,5.0,0,2023-07-01,2,263.12100000000004,506.53900000000004,"[164.82100000000003, 98.3]","[Timestamp('2023-07-09 00:00:00'), Timestamp('2023-08-04 00:00:00')]",38.53091694250377,33.26211744366318
5010243,Stanislaus,2023,5.0,6,2023-07-01,1,186.571,522.032,[186.571],[Timestamp('2023-08-05 00:00:00')],17.055429624577766,10.43979186511515
5010563,Stanislaus,2023,5.0,0,2023-07-01,0,0.0,453.974,[],[],72.40611393472976,0.0
5010653,Stanislaus,2023,6.0,7,2023-07-01,2,248.048,781.227,"[94.473, 153.57500000000002]","[Timestamp('2023-07-30 00:00:00'), Timestamp('2023-09-10 00:00:00')]",37.95232718501475,30.885823010461085
5010668,Stanislaus,2023,8.0,8,2023-07-01,3,415.90599999999995,748.1459999999998,"[146.457, 137.327, 132.12199999999999]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-08-11 00:00:00'), Timestamp('2023-09-04 00:00:00')]",8.089906623054823,11.038847453964037
5010683,Stanislaus,2023,7.0,7,2023-07-01,3,364.67199999999997,736.663,"[148.198, 169.35000000000002, 47.12399999999999]","[Timestamp('2023-07-08 00:00:00'), Timestamp('2023-08-17 00:00:00'), Timestamp('2023-09-08 00:00:00')]",8.964716928373656,10.725660274619022
5010910,Stanislaus,2023,6.0,7,2023-07-01,2,443.056,841.073,"[179.925, 263.131]","[Timestamp('2023-07-14 00:00:00'), Timestamp('2023-09-07 00:00:00')]",16.897926611629362,24.562755160242972
5011074,Stanislaus,2023,7.0,7,2023-07-01,2,202.12,699.878,"[91.21799999999999, 110.902]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-08-12 00:00:00')]",8.58374543664257,5.692082111726366
5011107,Stanislaus,2023,8.0,8,2023-07-01,2,242.71300000000002,709.771,"[131.92900000000003, 110.784]","[Timestamp('2023-07-27 00:00:00'), Timestamp('2023-08-22 00:00:00')]",3.169443943049714,2.5238361146634687
5011120,Stanislaus,2023,7.0,9,2023-07-01,3,335.079,635.7379999999999,"[120.362, 136.891, 77.82600000000001]","[Timestamp('2023-07-13 00:00:00'), Timestamp('2023-08-10 00:00:00'), Timestamp('2023-08-30 00:00:00')]",6.762394270328223,7.434174244446557
5011130,Stanislaus,2023,4.0,4,2023-07-01,2,302.629,603.7769999999999,"[213.406, 89.223]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-02 00:00:00')]",26.024900602436826,25.839532954116976
5011188,Stanislaus,2023,5.0,7,2023-07-01,2,405.445,806.4390000000001,"[192.79000000000002, 212.65499999999997]","[Timestamp('2023-07-17 00:00:00'), Timestamp('2023-08-19 00:00:00')]",10.553150479451055,14.03780215269368
5011292,Stanislaus,2023,6.0,7,2023-07-01,3,399.134,772.308,"[110.37200000000001, 155.13, 133.632]","[Timestamp('2023-07-03 00:00:00'), Timestamp('2023-08-03 00:00:00'), Timestamp('2023-09-03 00:00:00')]",8.839059375832722,11.574701853391135
5011407,Stanislaus,2023,7.0,7,2023-07-01,3,417.33000000000004,633.3230000000001,"[80.64300000000001, 150.58399999999997, 186.10300000000004]","[Timestamp('2023-07-07 00:00:00'), Timestamp('2023-07-31 00:00:00'), Timestamp('2023-09-03 00:00:00')]",2.2408928058740405,3.0682145494600177
5011410,Stanislaus,2023,7.0,8,2023-07-01,2,173.699,714.809,"[140.51000000000002, 33.18900000000001]","[Timestamp('2023-07-21 00:00:00'), Timestamp('2023-08-10 00:00:00')]",40.31040614749487,22.97203818049118
5011427,Stanislaus,2023,8.0,9,2023-07-01,3,360.205,688.248,"[97.856, 191.438, 70.911]","[Timestamp('2023-07-01 00:00:00'), Timestamp('2023-08-18 00:00:00'), Timestamp('2023-09-07 00:00:00')]",3.833458383320193,4.530285029408957
5011581,Stanislaus,2023,6.0,7,2023-07-01,2,272.637,696.002,"[145.766, 126.871]","[Timestamp('2023-07-26 00:00:00'), Timestamp('2023-08-26 00:00:00')]",12.59449370815419,11.265501906528982
5011698,Stanislaus,2023,6.0,6,2023-07-01,2,434.793,905.76,"[309.422, 125.37099999999998]","[Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-03 00:00:00')]",5.921787570405698,8.447348369748703
5012083,Stanislaus,2023,7.0,9,2023-07-01,2,456.53700000000003,922.289,"[306.19800000000004, 150.339]","[Timestamp('2023-08-10 00:00:00'), Timestamp('2023-09-10 00:00:00')]",4.461774955291379,6.6829571941071535
5012135,Stanislaus,2023,7.0,8,2023-07-01,3,341.11100000000005,708.6080000000002,"[110.069, 148.43900000000002, 82.60300000000001]","[Timestamp('2023-07-06 00:00:00'), Timestamp('2023-08-04 00:00:00'), Timestamp('2023-08-24 00:00:00')]",26.412021093740233,29.558500417673315
5012141,Stanislaus,2023,5.0,5,2023-07-01,1,106.73899999999999,575.5780000000001,[106.73899999999999],[Timestamp('2023-09-03 00:00:00')],65.17641172709972,22.824360273421572
5012210,Stanislaus,2023,6.0,6,2023-07-01,2,139.33300000000003,460.83200000000005,"[68.072, 71.26100000000001]","[Timestamp('2023-08-02 00:00:00'), Timestamp('2023-09-03 00:00:00')]",47.79884066331142,21.85024890466263
5012570,Stanislaus,2023,8.0,8,2023-07-01,3,476.754,912.623,"[163.768, 160.782, 152.204]","[Timestamp('2023-07-06 00:00:00'), Timestamp('2023-08-04 00:00:00'), Timestamp('2023-09-04 00:00:00')]",35.7311979395466,55.88907986374868
5012590,Stanislaus,2023,7.0,7,2023-07-01,2,261.83500000000004,714.86,"[130.537, 131.298]","[Timestamp('2023-07-24 00:00:00'), Timestamp('2023-08-16 00:00:00')]",16.170348237605566,13.89095515352183
5012668,Stanislaus,2023,5.0,6,2023-07-01,0,0.0,263.55899999999997,[],[],15.890790977639407,0.0
5012704,Stanislaus,2023,6.0,6,2023-07-01,3,717.061,892.581,"[488.912, 167.702, 60.447]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-03 00:00:00'), Timestamp('2023-08-23 00:00:00')]",29.570915452104074,69.56742193241864
5012717,Stanislaus,2023,8.0,8,2023-07-01,2,290.18899999999996,627.9139999999999,"[183.005, 107.184]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-08-15 00:00:00')]",6.097211476380905,5.804933402623026
5012750,Stanislaus,2023,9.0,9,2023-07-01,3,390.317,789.631,"[131.304, 139.81199999999998, 119.20100000000001]","[Timestamp('2023-07-03 00:00:00'), Timestamp('2023-08-02 00:00:00'), Timestamp('2023-08-28 00:00:00')]",11.680053408183964,14.957097789114632
5012865,Stanislaus,2023,7.0,8,2023-07-01,1,190.304,738.103,[190.304],[Timestamp('2023-08-12 00:00:00')],36.88377271546972,23.028640035579887
5012906,Stanislaus,2023,8.0,9,2023-07-01,2,346.7299999999999,961.6769999999999,"[146.91999999999996, 199.80999999999997]","[Timestamp('2023-07-28 00:00:00'), Timestamp('2023-08-30 00:00:00')]",69.82833704739605,79.43431530329272
5013021,Stanislaus,2023,5.0,6,2023-07-01,1,117.208,512.409,[117.208],[Timestamp('2023-09-03 00:00:00')],32.31802853302869,12.427596746388538
5013056,Stanislaus,2023,6.0,6,2023-07-01,2,514.342,901.158,"[214.193, 300.149]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-09-10 00:00:00')]",33.99813931289732,57.370967750899716
5013123,Stanislaus,2023,7.0,9,2023-07-01,2,223.146,630.729,"[116.60199999999999, 106.544]","[Timestamp('2023-07-11 00:00:00'), Timestamp('2023-08-03 00:00:00')]",2.1677681700405835,1.5870367325192782
5013173,Stanislaus,2023,6.0,7,2023-07-01,2,483.1680000000001,843.2770000000002,"[220.05000000000004, 263.11800000000005]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-09-03 00:00:00')]",23.33464844910222,36.9900112265611
5013240,Stanislaus,2023,8.0,10,2023-07-01,3,393.007,898.701,"[162.552, 134.355, 96.10000000000001]","[Timestamp('2023-07-18 00:00:00'), Timestamp('2023-08-12 00:00:00'), Timestamp('2023-09-06 00:00:00')]",17.859702040000876,23.028175589352443
5013241,Stanislaus,2023,5.0,6,2023-07-01,2,683.0700000000002,934.5040000000001,"[408.2420000000001, 274.82800000000003]","[Timestamp('2023-07-20 00:00:00'), Timestamp('2023-08-30 00:00:00')]",15.820096019937802,35.4535203029492
5013341,Stanislaus,2023,5.0,5,2023-07-01,1,68.428,391.985,[68.428],[Timestamp('2023-07-21 00:00:00')],42.92285695060022,9.636237714618346
5013679,Stanislaus,2023,6.0,6,2023-07-01,1,250.78799999999998,493.972,[250.78799999999998],[Timestamp('2023-09-03 00:00:00')],4.663559633562729,3.837154833930215
5013734,Stanislaus,2023,6.0,6,2023-07-01,2,334.15599999999995,556.81,"[257.77299999999997, 76.38299999999998]","[Timestamp('2023-07-06 00:00:00'), Timestamp('2023-08-03 00:00:00')]",8.710808244004625,9.54976653406696
5013751,Stanislaus,2023,6.0,7,2023-07-01,2,376.631,731.447,"[202.79399999999998, 173.837]","[Timestamp('2023-07-16 00:00:00'), Timestamp('2023-08-17 00:00:00')]",11.959474570927156,14.777916230718063
5013757,Stanislaus,2023,7.0,9,2023-07-01,3,399.466,886.928,"[176.284, 151.601, 71.58099999999999]","[Timestamp('2023-07-13 00:00:00'), Timestamp('2023-08-13 00:00:00'), Timestamp('2023-09-02 00:00:00')]",14.199898251776066,18.610159301325385
5013835,Stanislaus,2023,7.0,9,2023-07-01,2,323.32499999999993,856.085,"[158.331, 164.99399999999997]","[Timestamp('2023-07-21 00:00:00'), Timestamp('2023-08-20 00:00:00')]",6.723995318098785,7.13266334063087
5013917,Stanislaus,2023,8.0,8,2023-07-01,3,451.05899999999997,860.44,"[132.711, 204.362, 113.986]","[Timestamp('2023-07-15 00:00:00'), Timestamp('2023-08-18 00:00:00'), Timestamp('2023-09-10 00:00:00')]",31.21907541703427,46.199622501745594
5013986,Stanislaus,2023,8.0,8,2023-07-01,3,490.822,907.946,"[191.323, 191.838, 107.661]","[Timestamp('2023-07-14 00:00:00'), Timestamp('2023-08-15 00:00:00'), Timestamp('2023-09-06 00:00:00')]",2.4978559882487277,4.022318477244807
5014248,Stanislaus,2023,7.0,7,2023-07-01,2,397.253,819.1519999999999,"[219.174, 178.07899999999998]","[Timestamp('2023-07-11 00:00:00'), Timestamp('2023-08-06 00:00:00')]",37.35333467729836,48.683478545147
5014314,Stanislaus,2023,6.0,8,2023-07-01,2,359.782,838.0889999999999,"[186.503, 173.279]","[Timestamp('2023-07-19 00:00:00'), Timestamp('2023-08-19 00:00:00')]",17.514877827315686,20.674336530404503
5014446,Stanislaus,2023,6.0,6,2023-07-01,2,475.238,814.4759999999999,"[315.39, 159.848]","[Timestamp('2023-07-02 00:00:00'), Timestamp('2023-08-04 00:00:00')]",23.590085218462523,36.78118411762367
5014488,Stanislaus,2023,6.0,6,2023-07-01,2,451.899,880.993,"[317.375, 134.52399999999997]","[Timestamp('2023-08-11 00:00:00'), Timestamp('2023-09-08 00:00:00')]",3.452144806035238,5.11817843078254
5014533,Stanislaus,2023,7.0,7,2023-07-01,2,210.808,632.8929999999999,"[76.22, 134.588]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-08-11 00:00:00')]",46.49742914355958,32.15889121684877
5014795,Stanislaus,2023,8.0,8,2023-07-01,1,150.19899999999998,734.982,[150.19899999999998],[Timestamp('2023-08-08 00:00:00')],37.40712404636656,18.433440369554496
5014808,Stanislaus,2023,7.0,7,2023-07-01,2,284.60100000000006,781.7460000000001,"[152.85400000000004, 131.747]","[Timestamp('2023-07-27 00:00:00'), Timestamp('2023-08-22 00:00:00')]",14.986297990883656,13.993160743121654
5014939,Stanislaus,2023,7.0,7,2023-07-01,3,498.05,916.387,"[189.147, 197.545, 111.358]","[Timestamp('2023-07-12 00:00:00'), Timestamp('2023-08-17 00:00:00'), Timestamp('2023-09-10 00:00:00')]",76.9744417502332,125.77795509745289
5014975,Stanislaus,2023,6.0,7,2023-07-01,3,407.19999999999993,793.814,"[170.83599999999998, 153.551, 82.81299999999999]","[Timestamp('2023-07-22 00:00:00'), Timestamp('2023-08-21 00:00:00'), Timestamp('2023-09-10 00:00:00')]",18.60687845764201,24.858008228188403
5015168,Stanislaus,2023,6.0,6,2023-07-01,2,370.844,724.597,"[273.93, 96.914]","[Timestamp('2023-08-14 00:00:00'), Timestamp('2023-09-03 00:00:00')]",4.42651838629203,5.385655460781107
5015333,Stanislaus,2023,6.0,8,2023-07-01,2,371.14,672.4929999999999,"[262.25899999999996, 108.881]","[Timestamp('2023-07-04 00:00:00'), Timestamp('2023-08-03 00:00:00')]",14.127327862526876,17.20215374966609
5015450,Stanislaus,2023,7.0,7,2023-07-01,3,484.156,736.094,"[202.303, 212.846, 69.007]","[Timestamp('2023-07-10 00:00:00'), Timestamp('2023-08-20 00:00:00'), Timestamp('2023-09-09 00:00:00')]",7.89178249606402,12.535609731510405
5015487,Stanislaus,2023,7.0,8,2023-07-01,3,488.976,725.942,"[280.594, 131.296, 77.08600000000001]","[Timestamp('2023-07-09 00:00:00'), Timestamp('2023-08-11 00:00:00'), Timestamp('2023-08-31 00:00:00')]",6.94277533661943,11.137961000652304
5015594,Stanislaus,2023,8.0,8,2023-07-01,3,488.28299999999996,893.7569999999998,"[145.82, 243.29299999999995, 99.17]","[Timestamp('2023-07-03 00:00:00'), Timestamp('2023-08-18 00:00:00'), Timestamp('2023-09-10 00:00:00')]",3.784513170790095,6.062708151485892
5015652,Stanislaus,2023,7.0,8,2023-07-01,2,569.165,951.5,"[265.137, 304.028]","[Timestamp('2023-07-21 00:00:00'), Timestamp('2023-09-10 00:00:00')]",11.869133746391855,22.163699175738582
5015700,Stanislaus,2023,6.0,0,2023-07-01,3,513.437,819.0219999999999,"[206.59900000000002, 201.66899999999998, 105.169]","[Timestamp('2023-07-16 00:00:00'), Timestamp('2023-08-22 00:00:00'), Timestamp('2023-09-11 00:00:00')]",104.87794559961807,176.6673810854039
5015718,Stanislaus,2023,5.0,0,2023-07-01,1,167.772,530.133,[167.772],[Timestamp('2023-07-12 00:00:00')],19.426319805358062,10.692888866090986
5015764,Stanislaus,2023,7.0,0,2023-07-01,3,416.625,803.6109999999999,"[165.171, 151.12900000000002, 100.32499999999999]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-08-24 00:00:00'), Timestamp('2023-09-19 00:00:00')]",5.237351969112243,7.158831247150223
5015798,Stanislaus,2023,3.0,0,2023-07-01,1,259.948,352.611,[259.948],[Timestamp('2023-08-12 00:00:00')],38.905935715351525,33.18084047681823
5015801,Stanislaus,2023,5.0,0,2023-07-01,2,413.253,760.2280000000001,"[183.696, 229.557]","[Timestamp('2023-07-23 00:00:00'), Timestamp('2023-09-04 00:00:00')]",8.538504838488576,11.576649409514172
5015867,Stanislaus,2023,3.0,0,2023-07-01,0,0.0,242.70600000000002,[],[],6.8778059009163055,0.0
5016020,Stanislaus,2023,4.0,0,2023-07-01,2,726.5709999999999,963.1719999999998,"[382.8499999999999, 343.72099999999995]","[Timestamp('2023-07-21 00:00:00'), Timestamp('2023-09-16 00:00:00')]",9.421360446083952,22.458291603253482
5016032,Stanislaus,2023,5.0,0,2023-07-01,2,332.851,667.2740000000001,"[199.978, 132.873]","[Timestamp('2023-08-05 00:00:00'), Timestamp('2023-09-04 00:00:00')]",18.50387802042626,20.20680545596096
5016053,Stanislaus,2023,5.0,0,2023-07-01,2,332.394,684.538,"[131.75900000000001, 200.63500000000002]","[Timestamp('2023-07-05 00:00:00'), Timestamp('2023-08-10 00:00:00')]",30.46416880269607,33.22213558071967
5016223,Stanislaus,2023,3.0,0,2023-07-01,2,675.26,706.639,"[388.916, 286.344]","[Timestamp('2023-07-21 00:00:00'), Timestamp('2023-09-06 00:00:00')]",13.3685048000338,29.616852202332097
